id,region_id,timestamp,temperature_celsius,humidity_percent,precipitation_mm,atmospheric_pressure_mb,wind_speed_kmh,source,created_at
965,1,2025-01-06T08:05:05.920794,23.86,33.08,0.58,1004.24,1.72,Synthetic Data - Grupo 7,2025-11-04T08:05:05.920820
966,5,2024-12-13T08:05:05.920849,25.45,71.01,14.16,1010.97,5.49,Synthetic Data - Grupo 7,2025-11-04T08:05:05.920875
967,1,2025-02-19T08:05:05.920903,16.22,59.57,1.65,1016.87,3.82,Synthetic Data - Grupo 7,2025-11-04T08:05:05.920929
968,19,2025-05-11T08:05:05.920957,30.67,67.72,0.25,1011.65,1.22,Synthetic Data - Grupo 7,2025-11-04T08:05:05.920983
969,3,2025-10-21T08:05:05.921043,24.18,87.79,2.76,1011.75,1.14,Synthetic Data - Grupo 7,2025-11-04T08:05:05.921069
970,16,2025-10-28T08:05:05.921097,32.31,65.64,5.7,1016.65,4.0,Synthetic Data - Grupo 7,2025-11-04T08:05:05.921123
971,17,2025-09-23T08:05:05.921151,26.05,91.89,1.96,1018.24,3.13,Synthetic Data - Grupo 7,2025-11-04T08:05:05.921177
972,5,2025-01-23T08:05:05.921205,26.39,85.8,2.04,1015.53,4.89,Synthetic Data - Grupo 7,2025-11-04T08:05:05.921231
973,12,2025-03-10T08:05:05.921259,19.78,96.76,2.6,1010.65,3.86,Synthetic Data - Grupo 7,2025-11-04T08:05:05.921285
974,9,2024-12-31T08:05:05.921339,27.35,68.78,5.76,1009.66,6.41,Synthetic Data - Grupo 7,2025-11-04T08:05:05.921366
975,4,2025-04-22T08:05:05.921395,19.95,60.57,15.25,1006.65,2.8,Synthetic Data - Grupo 7,2025-11-04T08:05:05.921420
976,14,2025-04-24T08:05:05.921448,30.94,50.86,1.74,1010.36,2.32,Synthetic Data - Grupo 7,2025-11-04T08:05:05.921474
977,4,2025-02-22T08:05:05.921501,26.86,62.7,7.99,1003.46,4.41,Synthetic Data - Grupo 7,2025-11-04T08:05:05.921527
978,6,2025-02-18T08:05:05.921555,33.34,86.31,0.04,1006.79,0.59,Synthetic Data - Grupo 7,2025-11-04T08:05:05.921581
979,10,2024-12-12T08:05:05.921609,13.91,52.48,5.82,1016.65,0.98,Synthetic Data - Grupo 7,2025-11-04T08:05:05.921635
980,15,2025-08-10T08:05:05.921663,23.75,64.47,15.02,1019.01,3.36,Synthetic Data - Grupo 7,2025-11-04T08:05:05.921689
981,2,2025-08-01T08:05:05.921718,28.42,63.68,1.67,1018.59,7.48,Synthetic Data - Grupo 7,2025-11-04T08:05:05.921743
982,1,2025-05-23T08:05:05.921771,16.89,59.53,8.28,1012.0,8.41,Synthetic Data - Grupo 7,2025-11-04T08:05:05.921797
983,15,2025-08-07T08:05:05.921825,23.59,88.46,1.61,1014.31,0.59,Synthetic Data - Grupo 7,2025-11-04T08:05:05.921851
984,5,2025-01-05T08:05:05.921879,26.3,62.73,1.2,1011.12,0.97,Synthetic Data - Grupo 7,2025-11-04T08:05:05.921905
985,14,2025-03-24T08:05:05.921932,20.81,38.4,3.85,1010.65,2.4,Synthetic Data - Grupo 7,2025-11-04T08:05:05.921958
986,3,2025-02-03T08:05:05.921986,24.99,61.85,4.04,1021.83,4.8,Synthetic Data - Grupo 7,2025-11-04T08:05:05.922012
987,18,2025-09-20T08:05:05.922041,39.8,82.04,0.17,1012.99,0.99,Synthetic Data - Grupo 7,2025-11-04T08:05:05.922067
988,17,2025-06-02T08:05:05.922095,29.14,66.9,34.06,1021.02,1.5,Synthetic Data - Grupo 7,2025-11-04T08:05:05.922121
989,5,2025-09-27T08:05:05.922149,23.5,50.48,5.37,1025.21,4.59,Synthetic Data - Grupo 7,2025-11-04T08:05:05.922175
990,12,2025-04-19T08:05:05.922203,37.65,55.1,13.15,1010.43,6.45,Synthetic Data - Grupo 7,2025-11-04T08:05:05.922229
991,12,2025-05-24T08:05:05.922257,19.58,79.91,5.08,1022.12,3.47,Synthetic Data - Grupo 7,2025-11-04T08:05:05.922283
992,3,2024-11-08T08:05:05.922311,30.78,85.78,6.49,1020.54,7.15,Synthetic Data - Grupo 7,2025-11-04T08:05:05.922337
993,11,2025-10-23T08:05:05.922365,26.84,63.76,3.57,999.1,1.31,Synthetic Data - Grupo 7,2025-11-04T08:05:05.922392
994,13,2025-04-06T08:05:05.922420,21.01,62.51,1.66,1016.86,1.54,Synthetic Data - Grupo 7,2025-11-04T08:05:05.922446
995,20,2024-12-15T08:05:05.922474,18.78,76.75,1.45,1010.94,4.94,Synthetic Data - Grupo 7,2025-11-04T08:05:05.922500
996,16,2025-09-19T08:05:05.922544,25.74,67.19,1.46,1015.68,0.78,Synthetic Data - Grupo 7,2025-11-04T08:05:05.922571
997,5,2025-08-20T08:05:05.922599,26.34,44.76,11.91,1012.83,7.54,Synthetic Data - Grupo 7,2025-11-04T08:05:05.922625
998,6,2024-12-31T08:05:05.922653,21.16,65.24,1.63,1009.67,7.55,Synthetic Data - Grupo 7,2025-11-04T08:05:05.922679
999,20,2025-10-10T08:05:05.922708,23.85,51.87,3.01,1012.59,3.16,Synthetic Data - Grupo 7,2025-11-04T08:05:05.922734
1000,16,2025-02-05T08:05:05.922762,36.65,72.53,2.2,994.52,3.53,Synthetic Data - Grupo 7,2025-11-04T08:05:05.922788
